ride_id,fare_amount,pickup_datetime,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,passenger_count
20100427_202000,9.3,2010-04-27T20:20:00Z,-73.97785,40.729675,-74.005877,40.725813,1
20120923_025700,24.5,2012-09-23T02:57:00Z,-73.995145,40.749812,-73.940478,40.718662,3
20091120_090900,7.3,2009-11-20T09:09:00Z,-73.958437,40.77291,-73.974257,40.755255,1
20091216_220000,10.1,2009-12-16T22:00:00Z,-73.969813,40.763205,-73.99266800000002,40.721372,2
20100323_145216,3.7,2010-03-23T14:52:16Z,-73.995863,40.744098,-73.990998,40.74107100000001,1
20100508_161704,9.7,2010-05-08T16:17:04Z,-73.990431,40.757773,-73.972639,40.763474,1
20101022_022453,6.1,2010-10-22T02:24:53Z,-73.984433,40.771084,-73.984433,40.771084,1
20110507_151232,49.8,2011-05-07T15:12:32Z,-73.782235,40.644691,-73.973344,40.738062,2
20111014_122000,4.9,2011-10-14T12:20:00Z,-73.952797,40.780497,-73.955042,40.788527,5
20111108_071400,7.7,2011-11-08T07:14:00Z,-73.98729,40.739077,-74.008045,40.712155,1
20130719_185500,31.83,2013-07-19T18:55:00Z,-73.865875,40.77044,-73.979228,40.749225,1
20140517_131255,5.0,2014-05-17T13:12:55Z,-73.981422,40.762434000000006,-73.983398,40.766286,2
20101124_124652,4.5,2010-11-24T12:46:52Z,-73.962681,40.775646,-73.95743399999998,40.777766,1
20110330_122232,6.9,2011-03-30T12:22:32Z,-73.96669200000002,40.789004,-73.959358,40.809018,1
20140216_090534,12.5,2014-02-16T09:05:34Z,-73.996905,40.756151,-73.954566,40.779943,1
20141204_152300,13.5,2014-12-04T15:23:00Z,-73.982325,40.772905,-73.96529699999998,40.75908,6
20130401_124400,9.5,2013-04-01T12:44:00Z,-73.956678,40.775412,-73.97728199999997,40.75757700000001,1
20120223_062100,6.1,2012-02-23T06:21:00Z,-73.989675,40.756102,-73.970548,40.763163,1
20131010_055300,4.5,2013-10-10T05:53:00Z,-73.968897,40.798707,-73.96673299999998,40.793995,1
20091126_035200,6.5,2009-11-26T03:52:00Z,-73.984258,40.76014,-73.99738,40.749263,1
20100401_100700,7.3,2010-04-01T10:07:00Z,-73.963465,40.774312,-73.9834,40.766893,1
20100522_192600,7.7,2010-05-22T19:26:00Z,-73.96971500000002,40.75779,-73.99134000000002,40.750123,1
20100926_015500,7.7,2010-09-26T01:55:00Z,-73.9957,40.76442700000001,-73.992148,40.744787,2
20100929_005700,8.9,2010-09-29T00:57:00Z,-73.991738,40.74440300000001,-73.959888,40.769403,2
20120320_173400,10.5,2012-03-20T17:34:00Z,-73.978193,40.751915,-74.004858,40.751853,1
20121223_034548,6.0,2012-12-23T03:45:48Z,-73.956829,40.72098,-73.957186,40.732846,1
20130612_170453,5.0,2013-06-12T17:04:53Z,-73.974776,40.771861,-73.980998,40.770901,1
20130627_105200,8.0,2013-06-27T10:52:00Z,-73.962843,40.76655,-73.947115,40.771767,1
20110825_073523,13.3,2011-08-25T07:35:23Z,-73.94780899999998,40.782872,-73.988676,40.741282,1
20111208_001347,2.9,2011-12-08T00:13:47Z,-73.97988199999998,40.758655,-73.977834,40.762103,1
20090425_130800,25.45000000000001,2009-04-25T13:08:00Z,-73.99055,40.745908,-73.885363,40.771893,1
20121128_213333,4.5,2012-11-28T21:33:33Z,-73.966639,40.764331,-73.959307,40.767477,1
20130609_231506,9.0,2013-06-09T23:15:06Z,-74.002078,40.73996,-73.97913299999998,40.749912,2
20100721_163900,4.1,2010-07-21T16:39:00Z,-73.954595,40.778175,-73.952698,40.785715,1
20120316_075200,5.3,2012-03-16T07:52:00Z,-73.960797,40.818232,-73.953255,40.810163,1
20150502_234941,5.5,2015-05-02T23:49:41Z,-73.98070526123048,40.77486038208008,-73.9918441772461,40.76394653320313,1
20121128_083000,18.0,2012-11-28T08:30:00Z,-74.006052,40.748617,-73.96289200000002,40.8042,1
20130930_131100,4.5,2013-09-30T13:11:00Z,-73.947355,40.76456500000001,-73.952475,40.758697,1
20141022_081200,6.0,2014-10-22T08:12:00Z,-73.99686,40.72311,-74.00537,40.73235,1
20100909_142200,8.1,2010-09-09T14:22:00Z,-73.96226,40.759743,-73.953148,40.770363,2
20130214_193544,9.5,2013-02-14T19:35:44Z,-74.005739,40.74025200000001,-74.011023,40.716267,1
20140719_044200,5.5,2014-07-19T04:42:00Z,-73.990532,40.719085,-73.990532,40.719085,1
20141015_094335,23.0,2014-10-15T09:43:35Z,-73.95846999999998,40.765569,-73.99054699999998,40.693534,1
20090124_225301,6.6,2009-01-24T22:53:01Z,-73.99402099999998,40.75129,-73.97253,40.749632,1
20090315_021539,53.0,2009-03-15T02:15:39Z,-73.993309,40.719976,-74.040465,40.725234,1
20090629_114500,15.3,2009-06-29T11:45:00Z,-73.9757,40.751598,-74.0163,40.704697,1
20101125_004100,6.1,2010-11-25T00:41:00Z,-73.992275,40.734648,-74.003982,40.747582,5
20110808_095900,7.3,2011-08-08T09:59:00Z,-73.96252,40.776573,-73.975502,40.757275,1
20131223_135200,30.83,2013-12-23T13:52:00Z,-73.952607,40.776032,-73.86111700000002,40.767782,1
20120705_002921,6.5,2012-07-05T00:29:21Z,-73.988026,40.765026,-73.975303,40.787134,2
20140118_152300,4.5,2014-01-18T15:23:00Z,-73.96421,40.77061,-73.96993,40.762597,1
20150111_110926,5.5,2015-01-11T11:09:26Z,-73.98262023925781,40.74237060546875,-73.99588012695312,40.73276138305664,6
20090103_132700,3.7,2009-01-03T13:27:00Z,-73.963823,40.774163,-73.95764799999998,40.782628,1
20101204_235600,4.1,2010-12-04T23:56:00Z,-73.9784,40.783223,-73.98173,40.778902,1
20120307_092944,3.3,2012-03-07T09:29:44Z,-73.965352,40.769132,-73.96795300000002,40.76573,1
20121013_023122,31.5,2012-10-13T02:31:22Z,-74.007458,40.726242,-73.870459,40.762649,1
20130418_204824,7.0,2013-04-18T20:48:24Z,-73.995001,40.760205,-73.986058,40.77883900000001,1
20111111_040620,9.7,2011-11-11T04:06:20Z,-74.002499,40.733322,-73.966174,40.76540900000001,1
20120526_011511,12.1,2012-05-26T01:15:11Z,-73.987243,40.72241,-73.97162,40.76199,1
20130606_163259,10.5,2013-06-06T16:32:59Z,-73.952881,40.783467,-73.957899,40.770332,2
20101109_144100,4.5,2010-11-09T14:41:00Z,-74.00060699999997,40.732278,-73.991617,40.73513,1
20110303_141500,8.1,2011-03-03T14:15:00Z,-73.95199000000002,40.77783,-73.960187,40.765442,1
20111124_042308,4.9,2011-11-24T04:23:08Z,-73.99244499999998,40.721134,-73.981646,40.714442,4
20130530_105432,8.5,2013-05-30T10:54:32Z,-73.98932099999998,40.757413,-73.968748,40.761164,1
20140127_160400,7.0,2014-01-27T16:04:00Z,-73.9555,40.781842,-73.970527,40.783687,1
20140701_131600,5.5,2014-07-01T13:16:00Z,-73.974778,40.7831,-73.98570500000002,40.778307,1
20090408_073700,4.9,2009-04-08T07:37:00Z,-74.001212,40.74134,-73.986977,40.740538,1
20090609_170235,6.1,2009-06-09T17:02:35Z,-73.987769,40.750038,-73.980449,40.761698,3
20100503_203032,7.3,2010-05-03T20:30:32Z,-73.976538,40.755762,-73.959461,40.763329,1
20110525_224133,12.1,2011-05-25T22:41:33Z,-73.983548,40.726099,-73.984399,40.691472,3
20110925_020700,8.5,2011-09-25T02:07:00Z,0.0,0.0,0.0,0.0,1
20090513_074300,6.9,2009-05-13T07:43:00Z,-73.981818,40.783335,-73.96748000000002,40.803038,1
20090624_194201,13.7,2009-06-24T19:42:01Z,-74.001837,40.732437,-73.957734,40.769518,1
20110606_131600,3.3,2011-06-06T13:16:00Z,-73.972987,40.7904,-73.96814,40.797218,1
20130813_220500,5.5,2013-08-13T22:05:00Z,-73.984833,40.724207,-73.986985,40.733497,1
20140416_191455,11.5,2014-04-16T19:14:55Z,-73.982912,40.76426,-73.99040699999998,40.75069000000001,1
20150523_212914,4.5,2015-05-23T21:29:14Z,-73.98357391357422,40.76544189453125,-73.9754638671875,40.76521682739258,1
20100527_013200,16.1,2010-05-27T01:32:00Z,-73.98149699999998,40.776205,-74.01464,40.708183,1
20110601_223935,11.7,2011-06-01T22:39:35Z,-73.992091,40.748239,-73.952414,40.772895,1
20110719_234312,8.5,2011-07-19T23:43:12Z,0.0,0.0,0.0,0.0,1
20140922_170800,9.0,2014-09-22T17:08:00Z,-73.99801,40.75608,-73.98273,40.77334000000001,1
20091127_143933,6.5,2009-11-27T14:39:33Z,-73.964714,40.769757,-73.982117,40.774973,1
20130323_123700,5.0,2013-03-23T12:37:00Z,-74.000407,40.714337,-74.00050300000002,40.718452,1
20090117_195114,6.1,2009-01-17T19:51:14Z,-73.955641,40.772606,-73.971135,40.755318,1
20130817_223459,12.0,2013-08-17T22:34:59Z,-73.991512,40.726929,-73.977929,40.763074,1
20140926_194141,12.0,2014-09-26T19:41:41Z,0.0,0.0,0.0,0.0,1
20141102_212145,8.5,2014-11-02T21:21:45Z,-73.980556,40.74828400000001,-73.999545,40.728622,1
20150117_210044,9.0,2015-01-17T21:00:44Z,-73.9662857055664,40.76172637939453,-73.96056365966798,40.7702751159668,1
20100402_030800,13.3,2010-04-02T03:08:00Z,-73.992338,40.724155,-73.931653,40.699268,1
20100416_210702,9.7,2010-04-16T21:07:02Z,-73.99171,40.758915,-73.988093,40.733613,1
20120304_224344,5.3,2012-03-04T22:43:44Z,-73.99716,40.742155,-74.005573,40.726273,1
20120710_093700,10.5,2012-07-10T09:37:00Z,-73.983825,40.738307,-73.957293,40.766155,1
20090621_185600,8.9,2009-06-21T18:56:00Z,-74.004737,40.751987,-73.974168,40.74322700000001,5
20100310_075547,13.7,2010-03-10T07:55:47Z,-73.99239200000002,40.71515,-73.971869,40.688143,1
20100913_084821,8.1,2010-09-13T08:48:21Z,-73.97515200000002,40.756832,-73.965323,40.765873,1
20110622_214445,10.9,2011-06-22T21:44:45Z,-74.014483,40.71451,-73.982215,40.740178,1
20100123_123900,6.1,2010-01-23T12:39:00Z,-73.986405,40.745185,-73.989025,40.752668,1
20110316_170500,4.9,2011-03-16T17:05:00Z,-73.964922,40.764382,-73.954068,40.778877,1
20111007_122400,5.7,2011-10-07T12:24:00Z,-73.971523,40.75743,-73.98203000000002,40.744883,2
20121005_133441,6.0,2012-10-05T13:34:41Z,-73.95686500000002,40.774874,-73.955842,40.784669,1
20150616_210818,6.5,2015-06-16T21:08:18Z,-73.9776840209961,40.7633056640625,-73.97769165039062,40.75357437133789,1
20101018_111527,5.7,2010-10-18T11:15:27Z,-73.993252,40.752388,-73.987604,40.765374,1
20141218_080614,6.0,2014-12-18T08:06:14Z,-73.988374,40.759217,-73.991075,40.770689,1
20090119_103800,3.7,2009-01-19T10:38:00Z,-73.98708,40.741545,-73.990558,40.736778,1
20090515_125800,4.9,2009-05-15T12:58:00Z,-73.96536800000001,40.763128,-73.956642,40.774873,1
20140620_010207,7.0,2014-06-20T01:02:07Z,-73.995163,40.744714,-73.999739,40.728509,1
20090208_104600,10.9,2009-02-08T10:46:00Z,-73.998053,40.722607,-73.96563,40.76218,1
20100505_195100,6.5,2010-05-05T19:51:00Z,-73.951573,40.773733,-73.959827,40.761932,1
20111113_125900,13.3,2011-11-13T12:59:00Z,-73.95570699999998,40.778757,-73.990922,40.74053,1
20090114_082159,4.1,2009-01-14T08:21:59Z,-73.986869,40.758182,-73.97784399999998,40.764209,1
20100222_074200,6.9,2010-02-22T07:42:00Z,-73.996573,40.748843,-73.99517800000002,40.750753,1
20140408_141100,15.0,2014-04-08T14:11:00Z,-73.966193,40.758177,-73.991642,40.74908,1
20140614_204812,22.5,2014-06-14T20:48:12Z,-73.991447,40.75005,-73.934919,40.769477,2
20090625_162100,12.1,2009-06-25T16:21:00Z,-74.007773,40.725133,-73.971308,40.76391,1
20131006_042409,20.0,2013-10-06T04:24:09Z,-73.960074,40.762443,-73.991058,40.751086,1
20131212_093000,15.0,2013-12-12T09:30:00Z,-73.989695,40.735492,-73.97828,40.754775,1
20150102_232427,8.5,2015-01-02T23:24:27Z,-73.97823333740234,40.76188659667969,-73.99219512939453,40.748680114746094,3
20140531_145300,5.5,2014-05-31T14:53:00Z,-73.991192,40.739212,-74.00175,40.72844,1
20110209_140200,4.9,2011-02-09T14:02:00Z,-73.987447,40.741957,-73.97799300000001,40.754168,2
20120517_202900,4.9,2012-05-17T20:29:00Z,-73.986092,40.751682,-73.977242,40.760292,1
20120828_233017,2.5,2012-08-28T23:30:17Z,-73.959008,40.712517,-73.959132,40.712184,1
20120114_143209,10.5,2012-01-14T14:32:09Z,-73.952301,40.784013,-73.973045,40.748868,1
20110703_135500,5.7,2011-07-03T13:55:00Z,-73.989708,40.73873,-73.997613,40.724167,2
20121116_124229,11.0,2012-11-16T12:42:29Z,-73.950396,40.783667,-73.961248,40.760961,1
20130226_092404,10.0,2013-02-26T09:24:04Z,-73.94951999999998,40.780422,-73.972101,40.76229,1
20141019_095153,57.33,2014-10-19T09:51:53Z,-73.776721,40.645324,-73.983183,40.748877,2
20111103_230700,49.8,2011-11-03T23:07:00Z,-73.78555,40.64205,-73.980793,40.749187,1
20140927_114649,8.5,2014-09-27T11:46:49Z,-73.992148,40.754051,-73.975903,40.748717,1
20150309_200518,13.5,2015-03-09T20:05:18Z,-73.96829223632812,40.76164245605469,-73.99909973144531,40.7393684387207,1
20150328_104838,5.0,2015-03-28T10:48:38Z,-73.9994125366211,40.74410629272461,-73.98988342285155,40.74726867675781,1
20090128_223400,6.5,2009-01-28T22:34:00Z,-73.994023,40.75171,-73.976773,40.755773,1
20090321_100909,12.9,2009-03-21T10:09:09Z,-73.972626,40.785846,-73.994321,40.736666,1
20101021_145118,6.1,2010-10-21T14:51:18Z,-73.997519,40.73614,-74.007986,40.736214,1
20130205_233800,3.5,2013-02-05T23:38:00Z,-74.01589,40.711205,-74.01313499999998,40.715037,2
20150105_125517,9.0,2015-01-05T12:55:17Z,-73.98844909667969,40.7259407043457,-73.98915100097656,40.72842025756836,1
20090319_161536,6.7,2009-03-19T16:15:36Z,-74.000548,40.737311,-73.993162,40.734975,1
20091113_185000,5.3,2009-11-13T18:50:00Z,-73.951788,40.782128,-73.961878,40.776735,1
20130625_185100,5.5,2013-06-25T18:51:00Z,-73.963975,40.773902,-73.95411,40.784472,1
20100111_180800,7.7,2010-01-11T18:08:00Z,-73.985653,40.747188,-73.98329,40.730267,1
20100711_133200,12.9,2010-07-11T13:32:00Z,-73.97274,40.753488,-74.006575,40.741452,1
20111116_143322,4.5,2011-11-16T14:33:22Z,-73.958326,40.768777,-73.95916,40.763442,2
20130525_202546,9.5,2013-05-25T20:25:46Z,-73.98600400000002,40.749766,-74.003312,40.724212,1
20130617_164254,6.0,2013-06-17T16:42:54Z,-73.98626,40.75845,-73.982653,40.771674,3
20091120_003100,6.1,2009-11-20T00:31:00Z,-73.988137,40.73474,-73.983568,40.74645,1
20120620_154600,12.1,2012-06-20T15:46:00Z,-73.985428,40.74410200000001,-73.958588,40.770407,2
20121216_020905,10.5,2012-12-16T02:09:05Z,-73.91405999999998,40.765092,-73.95065699999998,40.745017,1
20140419_154638,8.0,2014-04-19T15:46:38Z,-73.99476700000002,40.731799,-73.98651600000002,40.742846,1
20140526_213500,8.5,2014-05-26T21:35:00Z,-73.977425,40.752052,-73.9815,40.775147,2
20150407_183737,12.5,2015-04-07T18:37:37Z,-73.97177124023438,40.75571823120117,-73.97831726074219,40.76189422607422,1
20110527_095130,4.5,2011-05-27T09:51:30Z,-74.00599100000002,40.735314,-73.998334,40.745446,1
20120106_183500,13.3,2012-01-06T18:35:00Z,-74.006893,40.712272,-73.989375,40.734032,5
20120524_054400,6.9,2012-05-24T05:44:00Z,-73.999842,40.761572,-73.982845,40.75565200000001,1
20140430_090407,3.5,2014-04-30T09:04:07Z,-74.005821,40.745254,-74.000546,40.752709,1
20140926_180932,9.5,2014-09-26T18:09:32Z,-73.959509,40.814332,-73.939583,40.805312,1
20090202_084343,22.1,2009-02-02T08:43:43Z,-73.996359,40.686204,-73.972373,40.762092,1
20101005_220900,5.3,2010-10-05T22:09:00Z,-74.00672,40.743813,-73.994987,40.760258,1
20110222_140900,2.5,2011-02-22T14:09:00Z,0.0,0.0,0.0,0.0,5
20110906_204329,6.5,2011-09-06T20:43:29Z,-73.98736600000002,40.739465,-74.002286,40.74703,1
20130531_050230,12.5,2013-05-31T05:02:30Z,0.0,0.0,0.0,0.0,1
20141123_084200,10.0,2014-11-23T08:42:00Z,-73.926197,40.7624,-73.966622,40.762552,1
20150622_175138,24.5,2015-06-22T17:51:38Z,-73.99882507324219,40.74963760375977,-74.0107421875,40.7095947265625,4
20090206_233100,7.7,2009-02-06T23:31:00Z,-73.98893299999997,40.757277,-73.975883,40.742218,5
20090630_102009,14.1,2009-06-30T10:20:09Z,0.0,0.0,0.0,0.0,1
20100712_105000,5.7,2010-07-12T10:50:00Z,-73.992488,40.730615,-74.001482,40.717792,1
20150608_015917,28.0,2015-06-08T01:59:17Z,0.0,0.0,0.0,0.0,1
20090127_151800,6.5,2009-01-27T15:18:00Z,-73.973787,40.747695,-73.986315,40.746973,5
20090301_164525,7.3,2009-03-01T16:45:25Z,-73.993656,40.75711,-73.980168,40.741778,1
20111026_230042,7.7,2011-10-26T23:00:42Z,-73.981439,40.760569,-73.957854,40.77930900000001,1
20131212_190208,10.0,2013-12-12T19:02:08Z,-74.002595,40.737675,-73.987135,40.729482,1
20101121_014100,10.1,2010-11-21T01:41:00Z,-74.0045,40.742143,-73.99433,40.720412,1
20110311_181300,6.5,2011-03-11T18:13:00Z,-73.962018,40.77940200000001,-73.981495,40.77356500000001,2
20140818_062211,6.0,2014-08-18T06:22:11Z,-73.977999,40.778626,-73.979161,40.764625,1
20150108_114411,16.5,2015-01-08T11:44:11Z,-73.97943878173827,40.75250244140625,-73.95565795898438,40.764102935791016,1
20150526_175452,8.5,2015-05-26T17:54:52Z,-73.99092102050781,40.74221420288085,-73.98013305664062,40.760738372802734,1
20111224_114500,17.3,2011-12-24T11:45:00Z,-73.987938,40.76025,-74.014335,40.70369,2
20121010_074923,10.5,2012-10-10T07:49:23Z,-73.98858100000002,40.764449,-73.98576,40.739091,1
20150409_225702,15.0,2015-04-09T22:57:02Z,-73.96577453613281,40.76523208618164,-73.99700927734375,40.75635147094727,1
20130607_222000,23.5,2013-06-07T22:20:00Z,-73.990597,40.75622,-73.96239,40.719847,1
20111024_225400,10.1,2011-10-24T22:54:00Z,-73.990602,40.7611,-73.960025,40.77958,2
20111121_184900,17.7,2011-11-21T18:49:00Z,-73.989503,40.753248,-73.97410699999998,40.795577,2
20141016_172700,9.0,2014-10-16T17:27:00Z,-73.96303499999998,40.772385,-73.98132,40.77116,3
20090612_103400,6.9,2009-06-12T10:34:00Z,-73.979668,40.739275,-73.975107,40.756322,1
20120617_014100,7.3,2012-06-17T01:41:00Z,-73.99573199999998,40.724963,-73.979377,40.75140800000001,2
20121227_232200,21.5,2012-12-27T23:22:00Z,-73.98495,40.759487,-73.970597,40.694542,6
20100202_124032,9.7,2010-02-02T12:40:32Z,-73.995494,40.752919,-73.977412,40.743828,1
20120528_193100,5.7,2012-05-28T19:31:00Z,-73.984202,40.744187,-73.97462,40.761423,1
20150514_224243,13.0,2015-05-14T22:42:43Z,-73.9809036254883,40.75609588623047,-73.95862579345702,40.76633834838867,1
20130227_160815,10.5,2013-02-27T16:08:15Z,-73.968574,40.750493,-73.975654,40.755957,1
20150331_070918,9.0,2015-03-31T07:09:18Z,-73.94857788085938,40.783203125,-73.95526885986328,40.76516342163085,1
20111005_205000,7.3,2011-10-05T20:50:00Z,-73.961407,40.765273,-73.95439300000002,40.78403,2
20140514_073200,8.5,2014-05-14T07:32:00Z,-73.986492,40.734067,-73.988017,40.752412,1
20150206_144435,23.0,2015-02-06T14:44:35Z,-73.7870101928711,40.64413833618164,-73.81063842773438,40.69221878051758,2
20090324_113700,13.7,2009-03-24T11:37:00Z,-73.9881,40.754748,-73.99727,40.72563,1
20110730_073313,16.9,2011-07-30T07:33:13Z,-73.884801,40.755707,-73.98047199999998,40.765556,1
20110924_232000,13.7,2011-09-24T23:20:00Z,-73.953603,40.779203,-73.995763,40.726701,3
20111222_110700,29.3,2011-12-22T11:07:00Z,-73.94238,40.837712,-73.864372,40.769985,2
20141103_124000,6.5,2014-11-03T12:40:00Z,-73.961151,40.77457800000001,-73.972251,40.78564,1
20120518_184130,10.9,2012-05-18T18:41:30Z,-73.988455,40.758432,-73.983816,40.730147,1
